,vid,title,description,thumbnail,view_counts
13,pmWFt0_RUoU,9:11 Magazine Episode 14: HAIRPIN TECHNOLOGY,"Taycan Turbo S: Electricity consumption combined: 26,9 kWh/100 km; CO2 emissions combined: 0 g/km __ Chapter 4—The ...",https://i.ytimg.com/vi/pmWFt0_RUoU/default.jpg,44001
14,WJaIR-VCkE8,Exclusive look at new drone technology,"NBC news got an exclusive look at a drone system the U.S. military is already using to protect troops in war zones, and it can ...",https://i.ytimg.com/vi/WJaIR-VCkE8/default.jpg,70095
15,x-aycEm04So,Does This Technology Cross The Line? 😳,,https://i.ytimg.com/vi/x-aycEm04So/default.jpg,6752032
16,o94LF2LUw84,Turtlemint #FutureKaInsurance - Health | Technology and Expert Advisor Ki Fit Jodi feat. MS Dhoni,Jab future insure karna ho toh process bhi futuristic hona chaiye! Experience technology and expert advisor ki fit jodi for the right ...,https://i.ytimg.com/vi/o94LF2LUw84/default.jpg,5825604
17,IVoalabztM4,Why Japan is No.1 in Technology ? #shorts #japan #japantechnology,Why Japan is No.1 in Technology ? #shorts #japan #japantechnology #japanproduct #techkinglalit #lalitkumawat Japan is one of ...,https://i.ytimg.com/vi/IVoalabztM4/default.jpg,13496147
18,FPw8mHs9PxI,How to look like a HACKER 👩‍💻 #programming #technology #software #tech #code #career #gaming,,https://i.ytimg.com/vi/FPw8mHs9PxI/default.jpg,171032
19,sZ-62Ef4K7o,When Pakistan said it will beat India in 5G Technology #shorts,When Pakistan said it will beat India in 5G Technology | By Prashant Dhawan #geopolitics #worldaffairs #prashantdhawan ...,https://i.ytimg.com/vi/sZ-62Ef4K7o/default.jpg,1626823
20,9QmipnimwVE,What is blockchain? Explained in a minute #shorts #blockchain #technology,"Read Description ➡️ So, once the data goes on the block chain, it can never be changed or deleted ➡️ Even if the details of ...",https://i.ytimg.com/vi/9QmipnimwVE/default.jpg,33286
21,kZfOVg07sys,Small Talk | Technology | CBC Kids,"In this episode of Small Talk, we look at the role technology plays in our lives and how it helps us, but why it's also important to ...",https://i.ytimg.com/vi/kZfOVg07sys/default.jpg,73540
22,3yMEz45weBA,HBM-PIM: Cutting-edge memory technology to accelerate next-generation AI | Samsung,PIM (Processing-In-Memory) is a next-generation fusion technology that integrates a logic unit in the memory. Learn more: ...,https://i.ytimg.com/vi/3yMEz45weBA/default.jpg,123643
23,0v5RTbe5ydA,Apple New Blood Sugar Technology,,https://i.ytimg.com/vi/0v5RTbe5ydA/default.jpg,1287894
24,9-XJE9WJEGg,Technology is Power...,"Technology is Power, build your own kingdom in Rise of Kingdoms:https://bit.ly/ROKTECH_IamMoBo Subscribe and like for more ...",https://i.ytimg.com/vi/9-XJE9WJEGg/default.jpg,1669019
25,tEvTyKwPpYk,How strong is MagSafe technology?,,https://i.ytimg.com/vi/tEvTyKwPpYk/default.jpg,8074726
26,rx5mjOEixMY,Thieves Turning To Cutting Edge Technology To Steal Cars,"In Miami, Florida, thieves are using cutting-edge technology to steal the frequency from car key fobs to steal vehicles. NBC News' ...",https://i.ytimg.com/vi/rx5mjOEixMY/default.jpg,1354539
27,ygX5zcU5vdg,About Technology Transfer,"Universities, hospitals, and research centers conduct a lot of research that generates groundbreaking inventions, that not only ...",https://i.ytimg.com/vi/ygX5zcU5vdg/default.jpg,67330
28,R7n9Mue7Ygg,iPhone 14 Plus Unboxing #shorts #iphone14plus #technology #teknotalks,New iPhone 14 Plus Blue Unboxing.,https://i.ytimg.com/vi/R7n9Mue7Ygg/default.jpg,20213
29,5fKkXFresYI,5 Times Tech has SAVED LIVES!,"shorts #technology I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you ...",https://i.ytimg.com/vi/5fKkXFresYI/default.jpg,21761736
30,m17ERc-kQhQ,Breaking down Goal-Line Technology,The work on technology solutions to monitor the goals scored at FIFA matches continues. http://www.,https://i.ytimg.com/vi/m17ERc-kQhQ/default.jpg,1491457
31,WycjDx6giVE,Qatar World Cup to use &#39;semi-automatic&#39; offside technology,"Technology that automatically detects when a player is offside will be used at this year's World Cup in Qatar, Fifa has announced.",https://i.ytimg.com/vi/WycjDx6giVE/default.jpg,63040
32,cERAZ1CaVk8,32bit vs 64bit Processor | #shorts #educational #electronic  #science #technology #educational,"A 32-bit system can access 232 different memory addresses, i.e 4 GB of RAM or physical memory ideally, it can access more than ...",https://i.ytimg.com/vi/cERAZ1CaVk8/default.jpg,2089395
33,9pYBSNLaxkI,When your Mom doesn’t know How To Use Technology 😂 #shorts,,https://i.ytimg.com/vi/9pYBSNLaxkI/default.jpg,585678
34,H0wmkkhAU0Y,How Climeworks&#39; technology works,You can join this exciting journey towards a climate positive future by subscribing now to our carbon dioxide removal service.,https://i.ytimg.com/vi/H0wmkkhAU0Y/default.jpg,39747
35,a-xGwZNekog,What GAME ENGINE should you use? 👾 #programming #tech #code #software #gamedev #technology #gaming,,https://i.ytimg.com/vi/a-xGwZNekog/default.jpg,52302
36,xsFHKCcV2rg,#MiAirCharge Technology | Charge Your Device Remotely,"Revolutionizing the current wireless charging methods, #MiAirCharge Technology charges your devices remotely, without cables ...",https://i.ytimg.com/vi/xsFHKCcV2rg/default.jpg,1657341
37,1MoCynAbZF0,ASUS Spatial Vision - World&#39;s 1st glasses-free 3D OLED Technology,ASUS Spatial Vision technology bridges two worlds to bring you the world's first glasses-free 3D OLED autostereoscopic laptop ...,https://i.ytimg.com/vi/1MoCynAbZF0/default.jpg,32471
38,jWmJydXyZwk,Introducing Cloud3 Fan with Cloudchill™ Technology,The new way to chill is finally here! Introducing Cloud3 - A fan with Cloudchill™ Technology that's all set to bring in the cool ...,https://i.ytimg.com/vi/jWmJydXyZwk/default.jpg,12725
39,NrmMk1Myrxc,Introducing Amazon Go and the world’s most advanced shopping technology,"Now open in Seattle! Amazon Go is a new kind of store featuring the world's most advanced shopping technology. No lines, no ...",https://i.ytimg.com/vi/NrmMk1Myrxc/default.jpg,16612394
40,aO1qDzkU9o0,Artificial Intelligence can NEVER be Sentient?! #technology #artificialintelligence #ai,,https://i.ytimg.com/vi/aO1qDzkU9o0/default.jpg,6899765
41,XknAkTgMtPE,What frontend framework should you use!? 👩‍💻 #tech #programming #technology #code #software,,https://i.ytimg.com/vi/XknAkTgMtPE/default.jpg,63415
42,WFWzxt50_qI,"Circuit board soldering technology, good machinery and good tools to save time and effort",,https://i.ytimg.com/vi/WFWzxt50_qI/default.jpg,2735880
43,k4Nkuo61dW4,LOST TECHNOLOGY OF PYRAMIDS #joerogan  #shorts,,https://i.ytimg.com/vi/k4Nkuo61dW4/default.jpg,5877207
44,51z73y73qrI,"Ancient popcorn technology, good machinery and good tools to save time and effort",,https://i.ytimg.com/vi/51z73y73qrI/default.jpg,80567065
45,VxMiC6QTzpw,Sony - FUTURE PROOF: Technology for Creative Expression | Official Video,Virtual reality in your pocket? Everyday Technology like smartphones* can make the metaverse more accessible than ever.,https://i.ytimg.com/vi/VxMiC6QTzpw/default.jpg,5133
46,GdbwtKovd80,Roofing rubber skin waterproof technology- Good tools and machinery make work easy,,https://i.ytimg.com/vi/GdbwtKovd80/default.jpg,7819179
47,_stYva3ICDM,Has A.I. technology grown too powerful?,MY NEW ALBUM DIGITAL SPOOL IS OUT NOW - GO FORTH AND BEHOLD IT: ...,https://i.ytimg.com/vi/_stYva3ICDM/default.jpg,1751448
48,dlz3q3Bq5B4,nCounter Technology by NanoString - Direct Detection for Gene and Protein Expression Profiling,The nCounter Analysis System utilizes a novel digital barcode technology for direct multiplexed measurement of analytes and ...,https://i.ytimg.com/vi/dlz3q3Bq5B4/default.jpg,81191
49,wEt8fWWPGvA,We Have Technology! in 24 different languages,'Best Day Ever' in 24 different languages: https://youtu.be/ZE_p0zmEgPI 24 in 24 different languages: ...,https://i.ytimg.com/vi/wEt8fWWPGvA/default.jpg,2348639
