,vid,title,description,thumbnail,view_counts
12,XJh06p-4dYI,Teens drive allegedly stolen car off overpass to escape police chase | USA TODAY,Two teens drove an allegedly stolen car off an overpass in Minnesota to escape police. They suffered non-life-threatening injuries.,https://i.ytimg.com/vi/XJh06p-4dYI/default.jpg,5436
13,yTP5LZc-X2g,NEW CONTENT // Late Model Stock Car,"Joining a flurry of popular cars due in the 2023 Season 2 build, iRacing will release an all-new Late Model Stock car in time for ...",https://i.ytimg.com/vi/yTP5LZc-X2g/default.jpg,11714
14,68u3NyqsI7I,Car Song | Bella X Young Nug | Prod By. Benihana Boy,LYRICS - MAMACITA Young Nug in the house I'm the king of the world 4x Deep down I feel like a prophet Me the gang we be ...,https://i.ytimg.com/vi/68u3NyqsI7I/default.jpg,104826
15,ZZiTNJ6QleA,My Yellow Car | Super Simple Songs,Let's go for a drive! Buckle up! We can go to the store and buy some fruits and vegetables. This song is fun for learning and ...,https://i.ytimg.com/vi/ZZiTNJ6QleA/default.jpg,116551901
16,HeipUgcOZlY,How Cars Fall off Lift,"www.RainmanRaysRepairs.com Visit my Second Channel on YouTube, RainmanRay Off Duty ...",https://i.ytimg.com/vi/HeipUgcOZlY/default.jpg,46042
17,SQqsP_y8b8A,🚚🚗 Drive Cars &amp; Trucks #appMink #Shorts Kids Song &amp; Nursery Rhymes,"Drive a Car, Taxi, Police car,Fire truck, Crane truck , School Bus, Ambulance! Subscribe to appMink: ...",https://i.ytimg.com/vi/SQqsP_y8b8A/default.jpg,1990133
18,wGoXrKbDioI,"Philadelphia cracking down on cars missing license plates to avoid tickets, towing",The Philadelphia Parking Authority says it's cracking down on parked vehicles that are missing license plates to avoid ticketing or ...,https://i.ytimg.com/vi/wGoXrKbDioI/default.jpg,17380
19,2jVBWyih-RU,Cars on the Road - Cast - TRUCKS (From &quot;Cars on the Road&quot;),"Lightning and Mater are back! Disney and Pixar's #CarsOnTheRoad, a #DisneyPlusDay premiere, is streaming now on Disney+.",https://i.ytimg.com/vi/2jVBWyih-RU/default.jpg,18142636
20,HzVbQuRTuWs,Lightning McQueen&#39;s Big Crash | Pixar Cars,Watch one of the most unforgettable moments in Cars 3 when Lightning crashes during his racing against Jackson Storm.,https://i.ytimg.com/vi/HzVbQuRTuWs/default.jpg,23477786
21,ojCfEbTF808,Cars-Toons | Mater the Greater | Disney Junior UK,"Mater dreams that he is an Evil Kneivel style daredevil! Taking on the most extreme challenges, from shooting himself through a ...",https://i.ytimg.com/vi/ojCfEbTF808/default.jpg,123327597
22,1C8dDixB__o,Have You Seen My Siren? | Car Songs | Police Cars Series | Pinkfong Songs for Kids,Watch Baby Shark Dance ➡️https://www.youtube.com/watch?v=XqZsoesa55w Visit our Official Store: ...,https://i.ytimg.com/vi/1C8dDixB__o/default.jpg,19948988
23,tbAcQPvtgf0,Mack Falls Asleep! | Pixar Cars,"Uh oh, looks like Mack needs to stay up all night to get Lightning McQueen to California! Mack will always lend a helping hand for ...",https://i.ytimg.com/vi/tbAcQPvtgf0/default.jpg,12583201
24,y4qdgRgWkds,the things you see on your way to work 🤔 chief n jackie | caddy jack | midwest street cars | ctsv,,https://i.ytimg.com/vi/y4qdgRgWkds/default.jpg,30984
25,oCAP2FUjueI,"পালকি চলবে রাস্তায়, জ্বালানিবিহীন গাড়ি পুরোপুরি প্রস্তুত! | Electric Private Car in Bangladesh",palkielectriccar #electricprivatecarinbangladesh #somoytv এবার পালকি চলবে রাস্তায়। লাগবে না ...,https://i.ytimg.com/vi/oCAP2FUjueI/default.jpg,37513
26,rWzcoj-sEA0,Tractor Zombieland There&#39;s Frank 💀 Zombie Cars On The Road,Zombie Cars On The Road (part 2) Tractor Zombieland! Lightning McQueen is powerless to help as Mater gets bitten by a Zombie ...,https://i.ytimg.com/vi/rWzcoj-sEA0/default.jpg,3907956
27,Ytl7kcZSXx8,Diana and Roma Car vs. Bike #shorts,"Diana and Roma show that a bicycle is better than a Car. It is the most environmentally friendly, useful and healthy mode of ...",https://i.ytimg.com/vi/Ytl7kcZSXx8/default.jpg,6822555
28,LLEwpu8XEtY,What Does a Bathroom Look Like in the Cars World? | Pixar Cars,"Mater gets to use tons of cool new gear in Pixar Cars 2, but the Japanese bathroom is one of the coolest things he's seen yet!",https://i.ytimg.com/vi/LLEwpu8XEtY/default.jpg,11035410
29,uq48uJTuoY8,Three of missing five found dead after Cardiff car crash,Three people from a group of five reported missing have been found dead after a car crash in Cardiff. The two survivors were ...,https://i.ytimg.com/vi/uq48uJTuoY8/default.jpg,21236
30,FYsjsg0a9JQ,[✨NEW] Baby Shark&#39;s Car Wash | Toy Car Wash Song | Baby Shark Official,[NEW CHANNEL] Subscribe Bebefinn - Nursery Rhymes & Kids Songs ...,https://i.ytimg.com/vi/FYsjsg0a9JQ/default.jpg,16366473
31,sSIRUKqJYwA,Cruz Learns How to Race | Pixar Cars,It's time to race! Lightning McQueen is ready to help coach Cruz Ramirez and get her past the finish line. Do you think Cruz has ...,https://i.ytimg.com/vi/sSIRUKqJYwA/default.jpg,4688707
32,tgxrwU9ohR4,Training with Cruz Ramirez! | &quot;Loosen Those Ancient Joints!&quot; | Pixar Cars,Every good training session should start with warm-ups! What were Cruz Ramirez's techniques for warming up with Lightning ...,https://i.ytimg.com/vi/tgxrwU9ohR4/default.jpg,13495856
33,1tYYhpwrEYs,Pixar Remix: Cars &quot;Rules of the Road&quot; | Pixar,Start your engines for a new Pixar Remix featuring Cars! Join Lightning McQueen on a musical reimagining of the first Cars film.,https://i.ytimg.com/vi/1tYYhpwrEYs/default.jpg,1176646
34,wg-IlVwP0TU,The Winning Backflip of Cruz Ramirez | Pixar Cars,Watch Cruz Ramirez do the game-winning backflip over Jackson Storm in this Pixar Cars clip! It's a very close race and Cruz is ...,https://i.ytimg.com/vi/wg-IlVwP0TU/default.jpg,1346744
35,1a8rHK3CnOM,Can Francesco Beat Lightning McQueen on a Dirt Track? | Pixar Cars,It's Lightning McQueen's first time racing in an international race. Does he have what it takes to beat Francesco Bernoulli in Japan ...,https://i.ytimg.com/vi/1a8rHK3CnOM/default.jpg,22286762
36,Ki6xHnDAwHw,Good Times Roll,Provided to YouTube by Elektra Records Good Times Roll · The Cars The Cars ℗ 1978 Elektra/Asylum Records Bass Guitar: ...,https://i.ytimg.com/vi/Ki6xHnDAwHw/default.jpg,7538214
37,C-tlG4vd4yo,New Car vs Second Hand Car 🚗,New Car vs Second Hand Car || bekifaayati #youtubepartner #youtubeshorts #shorts.,https://i.ytimg.com/vi/C-tlG4vd4yo/default.jpg,34176
38,BR5m4OeZjHI,Riley Green - Numbers On The Cars,"Music video by Riley Green performing Numbers On The Cars. © 2019 Big Machine Label Group, LLC http://vevo.ly/ex3Mxl.",https://i.ytimg.com/vi/BR5m4OeZjHI/default.jpg,4317202
39,bfuaEB0T-AY,Two Cars Collided During a Texas Parking Lot Road Rage Incident #shorts,"Outside a Texas Target store, a man and woman got into a heated confrontation over a parking spot before the woman put her car ...",https://i.ytimg.com/vi/bfuaEB0T-AY/default.jpg,1170721
40,0C9i-cQdwjA,Why High Downforce Road Cars Suck,"High downforce will ruin a dedicated road car, here's why! Why Stiff Springs Reduce Grip - https://youtu.be/hGZRairqHNI ...",https://i.ytimg.com/vi/0C9i-cQdwjA/default.jpg,1254353
41,vyUE5LF9WO8,Cars caught on video prowling Louisville neighborhoods,Cars caught on video prowling Louisville neighborhoods Subscribe to WLKY on YouTube now for more: http://bit.ly/1e5KyMO Get ...,https://i.ytimg.com/vi/vyUE5LF9WO8/default.jpg,1489
42,kOfNcocoga8,VIDEO | Fatal crash as fleeing car causes building collapse in Baltimore,The Maryland Attorney General's Office released video that shows what happened back on February 8th in Baltimore when a car ...,https://i.ytimg.com/vi/kOfNcocoga8/default.jpg,46103
43,S8q1R71Q4K0,What Makes a Race Car Fast? | Science of Banking | Pixar Cars,"The content was filmed on 2/15/20. Did you ever notice how race tracks look a little steep? Today, we'll meet special NASCAR ...",https://i.ytimg.com/vi/S8q1R71Q4K0/default.jpg,15545405
44,i7kONblKM0Q,McQueen ayuda a El Rey - Escena de la película  |  Pixar Cars,"Revive el momento icónico interpretado con juguetes de la primera carrera de El Rayo Mcqueen en la copa Pistón, cuando El ...",https://i.ytimg.com/vi/i7kONblKM0Q/default.jpg,16747449
45,gE_vYMHi9dc,The transforming car of the future 🤯🔥,supercarblondie #conceptcar #carshorts #youtubeshorts #supercars #luxurycars.,https://i.ytimg.com/vi/gE_vYMHi9dc/default.jpg,609563
46,khDi1YzYrhE,When Police Car Brakes FAIL!,See the full story - https://youtu.be/fY2QFhd4hnc VINwiki Merchandise - https://store.vinwiki.com VINwiki on iOS ...,https://i.ytimg.com/vi/khDi1YzYrhE/default.jpg,180576
47,A3-vsOv6bqU,rally cars are just built differently,,https://i.ytimg.com/vi/A3-vsOv6bqU/default.jpg,700708
48,_7o97BbMFok,Best Rare Everyday Cars from my Collection | Diecast Model Cars,"So these are Rare Everyday/mass market Cars Diecast Models in 1/18 Scale, i have picked one car from every segment like ...",https://i.ytimg.com/vi/_7o97BbMFok/default.jpg,2398156
49,jiXrwNOqQjs,You won&#39;t know this - Electric Cars Explained in 1 min!,Car Consultancy Form: https://motoroctane.com/car-consultancy OWNER'S Car Review Want us to review your car/bike?,https://i.ytimg.com/vi/jiXrwNOqQjs/default.jpg,191316
